CONTENT_LENGTH,URL_LENGTH,CHARACTER_SET,SPECIAL_CHARACTERS,SERVER,URL_IDENTIFICATION,COUNTRY,STATE,REGISTRATION_DATE,UPDATED_DATE,TCP_PACKETS_EXCHANGE,PORTS_DETECTED,REMOTE_IP,BYTES_TRANSFERRED,REMOTE_APP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_BYTES,SOURCE_APP_BYTES,IP_PACKETS,DNS_PACKETS,WEBSITE_TYPE
324,64,us-ascii,13,Microsoft-IIS/7.5,M0_78,NO,Rogaland,07-Apr-06,19-Apr-17,16,1,5,1910,24,24,2552,3124,24,8,0
32344,64,UTF-8,13,Application-Server,M0_844,America,TX,30-Mar-94,27-Feb-17,0,0,0,0,0,0,0,0,0,0,0
NaN,64,UTF-8,14,cloudflare-nginx,M0_860,America,FL,12-Feb-99,14-Dec-16,0,0,0,0,0,0,0,0,0,0,0
34,64,ISO-8859-1,11,NaN,M0_983,America,FL,16-Sep-96,15-Sep-11,0,0,0,0,0,0,0,0,0,0,0
3830,65,ISO-8859-1,11,Microsoft-IIS/7.0,M0_1003,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
NaN,65,UTF-8,12,Server,M0_1356,America,NV,01-Nov-94,30-Apr-14,0,0,0,0,0,0,0,0,0,0,0
36377,65,ISO-8859-1,11,Apache,M0_1367,America,NY,08-May-96,27-Jan-17,0,0,0,0,0,0,0,0,0,0,0
NaN,65,utf-8,12,nginx + Phusion Passenger,M0_186,Canada,ON,27-May-10,27-Feb-17,35,9,12,2820,26,43,3428,3034,43,8,0
NaN,65,utf-8,14,nginx,M0_2129,America,California,24-Sep-06,26-Aug-15,6,3,4,564,6,6,564,376,6,0,0
NaN,65,UTF-8,14,nginx,M0_2189,America,IL,12-Dec-90,08-Jun-15,32,11,12,2232,14,32,2232,954,32,0,0
NaN,65,ISO-8859-1,10,NaN,M0_224,America,CA,29-Mar-97,29-Nov-16,43,35,3,5029,54,49,5469,44203,49,6,0
NaN,65,utf-8,12,cloudflare-nginx,M0_344,America,CO,28-Sep-96,26-Sep-16,9,0,3,1194,12,13,1498,1736,13,4,0
12339,65,ISO-8859-1,11,Apache/2.2.15 (Red Hat),M0_449,NaN,NaN,11-Oct-00,12-Dec-16,18,8,7,1634,23,22,1922,14294,22,4,0
NaN,65,utf-8,14,Apache,M0_481,America,WA,24-Jul-06,21-Jun-16,326,317,3,26631,442,330,26931,947971,330,4,0
330,65,iso-8859-1,13,Apache/2.2.15 (Red Hat),M0_538,NaN,NaN,NaN,NaN,30,2,9,2510,34,34,2810,34105,34,4,0
NaN,65,ISO-8859-1,12,Apache,M0_76,America,DE,05-Mar-98,29-Feb-16,29,7,6,3999,37,37,4619,17322,37,8,0
245,65,iso-8859-1,11,Apache,M0_825,America,UT,16-May-95,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
40035,65,UTF-8,11,nginx/1.10.3,M0_929,America,NY,28-Jan-06,30-Dec-16,0,0,0,0,0,0,0,0,0,0,0
58,66,UTF-8,14,Apache,A0_85,America,MA,09-Oct-14,10-Oct-16,15,1,7,1863,18,19,2175,7303,19,4,1
14750,66,UTF-8,13,Apache/2.2.3 (CentOS),M0_1018,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
NaN,66,UTF-8,10,ATS,M0_1040,America,CA,18-Jan-95,26-Aug-15,0,0,0,0,0,0,0,0,0,0,0
NaN,66,UTF-8,12,Server,M0_1406,America,NV,01-Nov-94,30-Apr-14,0,0,0,0,0,0,0,0,0,0,0
9405,66,UTF-8,11,NA,M0_2134,America,District of Columbia,01-Feb-03,02-Feb-17,15,2,4,1026,4,15,1026,246,15,0,0
NaN,66,utf-8,10,cloudflare-nginx,M0_2187,NaN,NaN,24-Oct-00,06-Jan-16,6,2,4,540,7,6,540,438,6,0,0
251,66,iso-8859-1,12,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,M0_31,NaN,NaN,29-Aug-01,26-Apr-15,11,1,7,1012,15,15,1316,1806,15,4,0
NaN,66,UTF-8,15,cloudflare-nginx,M0_846,Canada,ON,26-Jul-05,06-Oct-16,0,0,0,0,0,0,0,0,0,0,0
241,66,iso-8859-1,11,Apache,M0_933,America,DC,08-Feb-96,21-May-16,0,0,0,0,0,0,0,0,0,0,0
36571,66,ISO-8859-1,15,Apache,M0_969,NaN,NaN,02-Oct-01,15-Sep-14,0,0,0,0,0,0,0,0,0,0,0
NaN,67,utf-8,14,nginx/1.4.6 (Ubuntu),A0_177,America,AZ,12-Oct-97,05-Apr-17,12,1,5,1366,17,18,1850,2000,18,6,1
NaN,67,utf-8,14,ATS,M0_1023,America,CA,18-Jan-95,26-Aug-15,0,0,0,0,0,0,0,0,0,0,0
NaN,67,UTF-8,12,Apache/2.4.6 (CentOS) mod_fcgid/2.3.9 PHP/5.6.30,M0_1197,NaN,NaN,23-Feb-10,05-Jan-16,0,0,0,0,0,0,0,0,0,0,0
4440,67,ISO-8859-1,9,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,M0_1248,America,Arizona,16-Sep-04,28-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,67,UTF-8,10,LiteSpeed,M0_1309,America,FL,27-Jul-03,21-May-14,0,0,0,0,0,0,0,0,0,0,0
324,67,us-ascii,9,Microsoft-HTTPAPI/2.0,M0_198,America,PA,05-Jun-03,26-Nov-14,27,9,5,3471,32,33,3967,23243,33,6,0
355,67,iso-8859-1,9,Apache,M0_2057,NaN,NaN,15-Jul-99,15-May-16,7,5,4,606,7,7,606,473,7,0,0
3640,67,UTF-8,10,nginx/1.12.0,M0_2120,America,Kansas,07-Mar-00,31-Jan-17,12,3,7,960,11,12,960,706,12,0,0
317,67,iso-8859-1,13,Apache,M0_2298,America,California,28-Jul-07,21-Sep-15,8,6,6,696,9,8,696,574,8,0,0
197,67,ISO-8859-1,12,Apache,M0_339,America,FL,10-Feb-00,28-Feb-17,9,1,3,1283,14,13,1631,1697,13,4,0
15742,67,ISO-8859-1,12,Apache,M0_440,America,NY,30-Dec-02,09-Apr-14,16,6,6,2135,22,20,2443,3485,20,4,0
4710,67,UTF-8,14,mw2177.codfw.wmnet,M0_513,America,CA,13-Jan-01,12-Dec-15,59,43,15,7723,60,67,8331,37516,67,8,0
26117,67,utf-8,11,Apache,M0_643,America,CO,19-Jul-04,01-Feb-17,16,9,5,2381,24,20,2675,5596,20,4,0
NaN,67,UTF-8,13,Jetty(9.0.z-SNAPSHOT),M0_655,America,NY,12-Mar-99,16-Nov-16,26,9,6,2154,34,28,2310,29677,28,2,0
NaN,67,utf-8,13,Apache-Coyote/1.1,M0_88,America,OH,02-May-96,04-Apr-17,15,0,5,1766,18,21,2196,2293,21,6,0
13340,68,UTF-8,13,nginx/1.8.1,M0_1235,Canada,Ontario,18-Jan-08,05-Jan-17,0,0,0,0,0,0,0,0,0,0,0
NaN,68,ISO-8859-1,13,Apache,M0_1254,America,NY,18-Jan-94,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
3257,68,ISO-8859-1,12,Oracle-iPlanet-Web-Server/7.0,M0_1386,NaN,NaN,13-Oct-00,27-Apr-17,0,0,0,0,0,0,0,0,0,0,0
6795,68,utf-8,11,lighttpd/1.4.28,M0_148,SE,NaN,24-Sep-09,01-Mar-17,20,7,9,1620,23,22,1804,9227,22,2,0
NaN,68,utf-8,12,cloudflare-nginx,M0_2286,America,MA,07-Mar-01,18-Aug-15,11,3,7,858,11,11,858,678,11,0,0
NaN,68,utf-8,12,ATS,M0_2288,America,CA,18-Jan-95,26-Aug-15,5,4,2,474,7,5,474,442,5,0,0
12606,68,UTF-8,14,Apache,M0_27,America,NY,02-Jan-01,31-May-16,23,9,8,2317,28,27,2633,3635,27,4,0
NaN,68,utf-8,13,nginx,M0_327,America,Arizona,30-Nov-06,17-Apr-15,20,1,4,1900,25,24,2204,15998,24,4,0
NaN,68,UTF-8,15,Server,M0_651,America,NV,01-Nov-94,30-Apr-14,47,37,6,5242,55,53,5670,49446,53,6,0
12503,68,UTF-8,12,mw2197.codfw.wmnet,M0_684,America,CA,13-Jan-01,12-Dec-15,40,34,3,6020,45,48,6628,37704,48,8,0
NaN,68,UTF-8,14,nginx,M0_734,America,Nevada,13-Nov-02,12-Aug-15,52,44,3,4703,57,56,5033,69613,56,4,0
NaN,68,UTF-8,11,nginx,M0_79,America,Arizona,26-Jan-06,11-Apr-17,48,0,3,4896,58,52,5200,73318,52,4,0
NaN,68,iso-8859-1,11,nginx/1.12.0,M0_866,GB,HANTS,21-Dec-06,04-Mar-17,0,0,0,0,0,0,0,0,0,0,0
NaN,68,UTF-8,12,Server,M0_957,America,NV,01-Nov-94,30-Apr-14,0,0,0,0,0,0,0,0,0,0,0
194,69,UTF-8,13,Apache,A0_178,America,PA,16-Nov-16,16-Nov-16,10,0,4,903,12,14,1205,1489,14,4,1
3933,69,UTF-8,14,GSE,M0_1077,America,CA,31-Jul-00,29-Jun-16,0,0,0,0,0,0,0,0,0,0,0
13920,69,UTF-8,13,nginx/1.12.0,M0_1098,Canada,ONTARIO,13-May-11,13-May-16,0,0,0,0,0,0,0,0,0,0,0
248,69,iso-8859-1,13,Apache/2.2.31 (FreeBSD) PHP/5.4.15 mod_ssl/2.2.31 OpenSSL/1.0.2d DAV/2,M0_115,NaN,NaN,18-Oct-00,30-Oct-16,19,6,10,1483,21,23,1775,2073,23,4,0
1500,69,ISO-8859-1,12,nginx,M0_1194,America,Ohio,26-May-98,04-May-16,0,0,0,0,0,0,0,0,0,0,0
NaN,69,UTF-8,11,ATS,M0_1271,America,CA,18-Jan-95,26-Aug-15,0,0,0,0,0,0,0,0,0,0,0
12564,69,UTF-8,11,nginx/1.8.1,M0_1273,United Kingdom,NaN,03-Jun-93,02-Nov-16,0,0,0,0,0,0,0,0,0,0,0
NaN,69,ISO-8859-1,13,nginx/1.4.6 (Ubuntu),M0_133,Panama,PANAMA,02-Apr-08,13-Jun-16,8,2,2,805,10,10,953,1196,10,2,0
NaN,69,UTF-8,12,Server,M0_1395,America,NV,01-Nov-94,30-Apr-14,0,0,0,0,0,0,0,0,0,0,0
NaN,69,ISO-8859-1,12,Apache,M0_2006,America,UT,16-May-95,21-Oct-16,4,3,2,432,4,4,432,244,4,0,0
NaN,69,UTF-8,11,Apache-Coyote/1.1,M0_2246,America,California,08-Apr-00,31-Jan-13,3,3,1,366,4,3,366,244,3,0,0
NaN,69,ISO-8859-1,12,NaN,M0_372,America,CA,29-Mar-97,29-Nov-16,48,36,10,5347,50,54,5787,43924,54,6,0
360,69,iso-8859-1,12,Apache,M0_459,CyprAmerica,NaN,05-Nov-07,22-Feb-17,23,1,10,1783,26,27,2095,18427,27,4,0
NaN,69,utf-8,13,ATS,M0_47,America,CA,18-Jan-95,26-Aug-15,14,8,3,2186,20,18,2486,6913,18,4,0
NaN,69,UTF-8,12,Server,M0_530,America,NV,01-Nov-94,30-Apr-14,29,21,7,3997,30,35,4425,16884,35,6,0
NaN,69,utf-8,11,nginx,M0_545,America,Illinois,19-Apr-06,29-Jul-13,19,0,4,1878,23,25,2358,18769,25,6,0
NaN,69,utf-8,11,Apache,M0_58,NaN,NaN,01-Jun-06,06-Mar-17,23,15,10,2708,30,27,3036,6195,27,4,0
NaN,69,UTF-8,14,Jetty(9.0.z-SNAPSHOT),M0_745,America,NY,12-Mar-99,16-Nov-16,31,2,8,2131,33,35,2437,30035,35,4,0
33493,69,UTF-8,14,GSE,M0_955,America,CA,31-Jul-00,29-Jun-16,0,0,0,0,0,0,0,0,0,0,0
NaN,70,UTF-8,12,Apache,M1_1,NaN,NaN,1900-01-00,NaN,15,0,3,1150,17,17,1304,15499,17,2,1
61974,70,utf-8,15,Apache,M0_1016,America,MO,20-May-96,24-Oct-16,0,0,0,0,0,0,0,0,0,0,0
65423,70,ISO-8859-1,13,Microsoft-IIS/8.5,M0_1045,Canada,ON,10-Mar-98,24-Feb-15,0,0,0,0,0,0,0,0,0,0,0
324,70,us-ascii,15,Microsoft-HTTPAPI/2.0,M0_1057,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
518,70,iso-8859-1,14,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,M0_1155,Australia,Queensland,23-Jan-04,08-Jan-17,0,0,0,0,0,0,0,0,0,0,0
NaN,70,UTF-8,13,cloudflare-nginx,M0_1169,America,California,03-Mar-99,14-Apr-15,0,0,0,0,0,0,0,0,0,0,0
8742,70,ISO-8859-1,14,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,M0_1246,America,IL,12-Dec-90,08-Jun-15,0,0,0,0,0,0,0,0,0,0,0
NaN,70,ISO-8859-1,12,Apache/2.2.24 (Unix) DAV/2 PHP/5.3.26 mod_ssl/2.2.24 OpenSSL/0.9.8y,M0_130,NaN,NaN,03-Jun-98,02-Jun-16,9,0,4,916,15,13,1216,2074,13,4,0
NaN,70,UTF-8,12,mw2178.codfw.wmnet,M0_1407,America,CA,13-Jan-01,12-Dec-15,0,0,0,0,0,0,0,0,0,0,0
11397,70,UTF-8,15,294,M0_151,NaN,NaN,11-Jan-05,23-Jan-14,44,34,6,6221,45,54,6963,36834,54,10,0
NaN,70,UTF-8,15,nginx,M0_2028,America,CA,03-Mar-00,12-Jan-17,6,4,4,552,9,6,552,562,6,0,0
118672,70,ISO-8859-1,13,Microsoft-IIS/6.0,M0_2161,Canada,Quebec,02-Jun-04,21-Mar-15,10,6,7,792,10,10,792,636,10,0,0
8187,70,ISO-8859-1,13,Apache,M0_2169,China,Zug,21-Nov-97,19-Oct-16,5,5,3,498,8,5,498,504,5,0,0
NaN,70,UTF-8,13,nginx,M0_2283,Panama,PANAMA,11-Nov-07,18-Dec-15,16,13,2,1688,12,16,1688,742,16,0,0
356,70,ISO-8859-1,10,Microsoft-IIS/7.5,M0_2308,America,New York,11-Jun-02,05-Jun-14,49,7,3,3802,50,49,3802,57628,49,0,0
NaN,70,ISO-8859-1,13,Apache,M0_260,NaN,NaN,NaN,NaN,33,11,8,3523,33,39,4041,30933,39,6,0
324,70,us-ascii,13,Microsoft-HTTPAPI/2.0,M0_264,America,VT,15-Nov-95,15-Sep-15,8,0,3,1100,12,12,1380,1570,12,4,0
41417,70,utf-8,12,Microsoft-IIS/7.5,M0_367,America,MO,NaN,NaN,7,4,3,752,12,9,922,892,9,2,0
13481,70,utf-8,14,Microsoft-IIS/7.5,M0_654,America,VA,15-Dec-94,10-Dec-16,48,11,11,3684,53,54,4164,47558,54,6,0
NaN,70,ISO-8859-1,12,nginx/1.2.1,M0_681,America,NV,23-Jul-99,04-Mar-17,19,12,7,2506,27,23,2810,7448,23,4,0
23103,70,UTF-8,14,nginx,M0_893,America,California,17-Aug-95,16-Aug-16,0,0,0,0,0,0,0,0,0,0,0
11,70,ISO-8859-1,13,Microsoft-IIS/7.5,M0_899,America,WA,13-Sep-00,29-Aug-16,0,0,0,0,0,0,0,0,0,0,0
NaN,70,UTF-8,13,nginx,M0_941,America,CA,07-Sep-95,04-Mar-17,0,0,0,0,0,0,0,0,0,0,0
324,71,us-ascii,6,Microsoft-HTTPAPI/2.0,M0_1067,America,Oregon,29-Jan-03,07-Aug-13,0,0,0,0,0,0,0,0,0,0,0
NaN,71,ISO-8859-1,16,cloudflare-nginx,M0_1173,America,Washington,03-Aug-99,14-Dec-16,0,0,0,0,0,0,0,0,0,0,0
8992,71,UTF-8,14,GSE,M0_1345,Canada,ON,27-Jan-10,07-Aug-15,0,0,0,0,0,0,0,0,0,0,0
NaN,71,UTF-8,13,Server,M0_1371,America,NV,01-Nov-94,30-Apr-14,0,0,0,0,0,0,0,0,0,0,0
11988,71,UTF-8,13,GSE,M0_168,America,CA,31-Jul-00,29-Jun-16,73,3,5,7802,82,79,8302,105565,79,6,0
34,71,ISO-8859-1,12,NaN,M0_175,Canada,ON,28-Dec-98,17-Dec-16,49,0,7,3878,51,53,4174,55460,53,4,0
13522,71,UTF-8,12,Apache,M0_207,America,CA,18-Jan-96,20-Jan-17,30,20,10,3317,35,36,3747,8700,36,6,0
NaN,71,utf-8,11,nginx/1.7.4,M0_66,Panama,PANAMA,28-Nov-99,04-Apr-17,28,4,5,2794,32,32,3110,30923,32,4,0
318,71,utf-8,12,DMS/1.0.42,M0_669,France,NaN,15-Mar-05,28-Jun-16,25,3,5,3428,23,29,3736,28007,29,4,0
337,71,utf-8,14,nginx,M0_678,NaN,NaN,NaN,NaN,35,14,7,4515,28,43,5105,12970,43,8,0
NaN,71,utf-8,11,ATS,M0_692,America,CA,18-Jan-95,26-Aug-15,26,21,4,4488,35,35,5084,14140,35,8,0
NaN,71,UTF-8,14,Server,M0_707,NaN,NaN,b,23-Oct-13,19,14,4,2877,23,25,3317,6649,25,6,0
NaN,71,UTF-8,12,Server,M0_72,America,NV,01-Nov-94,30-Apr-14,65,48,7,6391,77,71,6819,83389,71,6,0
13596,71,UTF-8,11,Apache-Coyote/1.1,M0_728,India,TN,NaN,NaN,7,2,4,1131,11,12,1473,1747,12,4,0
324,71,us-ascii,11,Microsoft-IIS/7.5,M0_828,America,CA,17-Nov-06,31-Mar-16,0,0,0,0,0,0,0,0,0,0,0
324,71,us-ascii,15,Microsoft-HTTPAPI/2.0,M0_875,Turkey,NaN,21-May-06,17-May-13,0,0,0,0,0,0,0,0,0,0,0
324,72,us-ascii,14,cloudflare-nginx,M0_1145,Canada,ON,24-Nov-01,08-Aug-15,0,0,0,0,0,0,0,0,0,0,0
31624,72,utf-8,14,nginx,M0_1164,[u'GB'; u'United Kingdom'],UK,2002-03-20T23:59:59.0Z,2017-03-07T22:02:38.0Z,0,0,0,0,0,0,0,0,0,0,0
NaN,72,utf-8,16,Apache/2.2.22 (Debian) mod_python/3.3.1 Python/2.7.3 mod_ssl/2.2.22 OpenSSL/1.0.1t,M0_1172,America,NY,23-Mar-95,03-Mar-17,0,0,0,0,0,0,0,0,0,0,0
NaN,72,UTF-8,12,NaN,M0_1275,KR,NaN,06-Sep-97,11-Jan-16,0,0,0,0,0,0,0,0,0,0,0
1853,72,us-ascii,12,Microsoft-HTTPAPI/2.0,M0_1282,America,NY,31-Oct-97,30-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,72,ISO-8859-1,12,Apache,M0_1313,America,UT,16-May-95,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,72,UTF-8,15,Apache/2.4.16 (Ubuntu),M0_141,America,CA,22-Sep-02,22-Sep-16,47,13,6,6078,52,53,6520,40968,53,6,0
NaN,72,UTF-8,13,Apache/2.2.27 (CentOS),M0_2040,NaN,NaN,NaN,NaN,14,14,7,972,16,14,972,1144,14,0,0
14092,72,utf-8,14,Microsoft-IIS/7.5,M0_2084,America,VA,15-Dec-94,10-Dec-16,12,5,4,960,8,12,960,498,12,0,0
NaN,72,UTF-8,12,Server,M0_24,America,NV,01-Nov-94,30-Apr-14,27,21,8,3862,33,33,4290,11108,33,6,0
2819,72,ISO-8859-1,9,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,M0_244,BE,ANTWERP,13-Oct-00,01-Nov-12,39,2,13,3042,26,45,3520,5914,45,6,0
33528,72,ISO-8859-1,15,NaN,M0_335,NaN,NaN,NaN,NaN,18,4,4,2083,28,22,2371,17862,22,4,0
363,72,iso-8859-1,12,Apache,M0_343,CyprAmerica,NaN,04-Jul-07,22-Feb-17,28,2,5,2490,29,32,2802,18969,32,4,0
1832,72,utf-8,13,Apache,M0_489,NaN,NaN,01-May-09,02-May-16,9,0,3,1165,16,15,1673,1673,15,6,0
324,72,us-ascii,12,www.lexisnexis.com  9999,M0_623,China,CH,08-Apr-09,12-Feb-16,80,0,2,6525,102,84,6843,126205,84,4,0
NaN,72,UTF-8,14,nginx,M0_852,Panama,PANAMA,11-Nov-07,18-Dec-15,0,0,0,0,0,0,0,0,0,0,0
NaN,72,iso-8859-1,11,Apache-Coyote/1.1,M0_888,America,Tennessee,10-May-07,18-Apr-17,0,0,0,0,0,0,0,0,0,0,0
1145,72,ISO-8859-1,11,nginx,M0_930,America,NJ,08-Apr-98,25-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,73,UTF-8,14,cloudflare-nginx,M0_1001,America,LA,20-Oct-03,15-Jan-15,0,0,0,0,0,0,0,0,0,0,0
13240,73,ISO-8859-1,17,Apache/2.4.7 (Ubuntu),M0_1074,America,PA,05-Aug-08,06-Aug-16,0,0,0,0,0,0,0,0,0,0,0
NaN,73,iso-8859-1,13,Apache/2.2.15 (CentOS),M0_1082,America,UT,16-May-95,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
32103,73,utf-8,14,NaN,M0_1184,America,NY,29-Mar-08,10-Feb-17,0,0,0,0,0,0,0,0,0,0,0
484,73,iso-8859-1,15,nginx,M0_1229,America,Arizona,15-Dec-07,03-Apr-16,0,0,0,0,0,0,0,0,0,0,0
NaN,73,iso-8859-1,13,Apache/2.2.15 (CentOS),M0_1240,America,UT,16-May-95,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,73,iso-8859-1,13,Apache/2.2.15 (CentOS),M0_132,America,UT,16-May-95,21-Oct-16,27,12,5,3149,34,33,3647,37964,33,6,0
330,73,iso-8859-1,15,Apache/2.0.52 (Red Hat),M0_1334,America,CA,03-Sep-96,30-Sep-09,0,0,0,0,0,0,0,0,0,0,0
44491,73,utf-8,15,Apache,M0_213,Canada,ON,09-Dec-03,22-Oct-16,208,0,1,14530,278,210,14688,466055,210,2,0
12487,73,UTF-8,11,Apache/2.4.18 (Ubuntu),M0_2235,America,Illinois,02-Aug-00,26-Apr-17,22,11,12,1524,19,22,1524,1268,22,0,0
3674,73,UTF-8,11,GSE,M0_2248,America,CA,31-Jul-00,29-Jun-16,3,3,1,366,5,3,366,306,3,0,0
NaN,73,UTF-8,17,cloudflare-nginx,M0_2321,Japan,TOKYO-TO,05-Nov-07,12-Mar-17,11,6,8,810,14,11,810,913,11,0,0
3591,73,ISO-8859-1,15,squid/3.3.8,M0_279,America,CA,02-Jun-94,06-Jan-17,23,4,3,2425,36,29,2881,33598,29,6,0
17908,73,UTF-8,12,Apache-Coyote/1.1,M0_36,NaN,NaN,09-Jan-07,30-Apr-13,17,12,3,2396,25,23,2856,26621,23,6,0
18901,73,ISO-8859-1,13,nginx/0.8.38,M0_559,America,MA,29-Mar-00,25-Dec-16,51,6,5,3932,48,55,4252,87340,55,4,0
NaN,73,UTF-8,12,Server,M0_699,America,NV,01-Nov-94,30-Apr-14,49,43,4,5365,60,55,5793,78671,55,6,0
NaN,73,UTF-8,17,mw2242.codfw.wmnet,M0_804,America,CA,13-Jan-01,12-Dec-15,0,0,0,0,0,0,0,0,0,0,0
NaN,74,ISO-8859-1,11,cloudflare-nginx,A0_167,Russia,Krasnoyarsk,22-Aug-10,28-Apr-17,11,0,3,1260,17,19,1850,2399,19,8,1
324,74,us-ascii,12,Microsoft-IIS/7.5,M0_1162,America,Pennsylvania,20-Mar-05,22-Feb-17,0,0,0,0,0,0,0,0,0,0,0
46884,74,UTF-8,15,Apache-Coyote/1.1,M0_147,NaN,NaN,16-Sep-04,28-Mar-16,8,0,1,432,2,8,432,124,8,0,0
NaN,74,UTF-8,13,Server,M0_2208,America,NV,01-Nov-94,30-Apr-14,3,3,1,366,5,3,366,306,3,0,0
324,74,us-ascii,12,Microsoft-HTTPAPI/2.0,M0_2251,Canada,Saskatchewan,03-Jul-00,23-Jun-16,5,4,2,486,6,5,486,480,5,0,0
NaN,74,UTF-8,16,nginx,M0_352,America,NJ,03-Oct-97,03-Aug-14,8,1,3,1088,13,14,1524,2036,14,6,0
NaN,74,utf-8,13,NaN,M0_454,America,TX,31-Jan-96,16-Aug-16,21,1,5,2873,23,25,3177,9017,25,4,0
193,75,UTF-8,13,Apache,A0_62,America,PA,20-Aug-14,20-Oct-16,8,0,6,801,9,10,951,677,10,2,1
8417,75,UTF-8,15,GSE,M0_1360,America,CA,31-Jul-00,29-Jun-16,0,0,0,0,0,0,0,0,0,0,0
NaN,75,ISO-8859-1,16,NaN,M0_196,America,NJ,23-Oct-94,01-Nov-16,33,3,8,3647,39,41,4247,32399,41,8,0
4721,75,UTF-8,14,mw2238.codfw.wmnet,M0_2238,America,CA,13-Jan-01,12-Dec-15,4,3,2,432,6,4,432,372,4,0,0
324,75,us-ascii,13,Microsoft-HTTPAPI/2.0,M0_248,NaN,NaN,08-Sep-04,28-Feb-17,23,14,7,2472,19,27,2796,6776,27,4,0
NaN,75,utf-8,14,GSE,M0_404,America,CA,15-Sep-97,20-Jul-11,39,18,14,4631,42,49,5353,12921,49,10,0
NaN,75,UTF-8,12,Pizza/pepperoni,M0_868,America,WA,16-Nov-94,28-Oct-15,0,0,0,0,0,0,0,0,0,0,0
NaN,75,ISO-8859-1,15,cloudflare-nginx,M0_987,America,FL,16-May-00,17-Mar-16,0,0,0,0,0,0,0,0,0,0,0
92183,76,ISO-8859-1,13,Microsoft-IIS/6.0,M0_2157,Canada,Quebec,02-Jun-04,21-Mar-15,10,4,5,780,7,10,780,442,10,0,0
12368,76,ISO-8859-1,15,NaN,M0_534,America,CA,09-Jan-98,04-Jan-17,47,0,5,4544,57,55,5134,53238,55,8,0
324,76,us-ascii,12,Microsoft-HTTPAPI/2.0,M0_80,NaN,NaN,02-Oct-07,20-Jul-14,26,19,4,3635,30,32,4125,23404,32,6,0
324,76,us-ascii,13,Microsoft-IIS/7.5,M0_81,NaN,NaN,14-Dec-04,NaN,18,5,6,2032,19,24,2464,2033,24,6,0
9672,76,UTF-8,12,Apache,M0_842,America,Alabama,03-Oct-97,31-Dec-16,0,0,0,0,0,0,0,0,0,0,0
17721,76,UTF-8,14,XXXXXXXXXXXXXXXXXXXXXX,M0_912,NaN,NaN,02-Oct-00,03-Jun-16,0,0,0,0,0,0,0,0,0,0,0
324,77,us-ascii,15,Microsoft-HTTPAPI/2.0,M0_2013,America,UT,05-Feb-99,16-Jun-14,5,5,3,498,8,5,498,508,5,0,0
NaN,77,ISO-8859-1,13,Apache,M0_2174,America,UT,16-May-95,21-Oct-16,17,7,9,1206,15,17,1206,991,17,0,0
324,77,us-ascii,14,Microsoft-HTTPAPI/2.0,M0_2272,America,CO,16-Jun-14,31-Jul-16,6,3,4,564,7,6,564,442,6,0,0
NaN,77,ISO-8859-1,14,Sucuri/Cloudproxy,M0_431,NaN,NaN,07-Feb-06,08-Feb-17,32,7,9,2445,36,34,2601,41408,34,2,0
22409,77,UTF-8,14,GSE,M0_432,America,CA,31-Jul-00,29-Jun-16,27,0,4,2403,30,31,2741,27476,31,4,0
63049,77,utf-8,13,nginx/1.8.0,M0_735,America,va,29-Apr-94,30-Aug-13,33,1,5,3244,40,43,4114,24630,43,10,0
NaN,77,utf-8,14,ATS,M0_751,America,CA,18-Jan-95,26-Aug-15,25,20,3,3591,31,31,4041,13757,31,6,0
23146,78,utf-8,10,Apache,M0_1203,America,NY,18-Jan-94,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0
NaN,78,UTF-8,16,cloudflare-nginx,M0_134,America,LA,20-Oct-03,15-Jan-15,11,1,3,1335,17,17,1835,2109,17,6,0
NaN,78,UTF-8,17,mw2165.codfw.wmnet,M0_1393,America,CA,13-Jan-01,12-Dec-15,0,0,0,0,0,0,0,0,0,0,0
NaN,78,UTF-8,11,cloudflare-nginx,M0_2021,Japan,WA,07-Dec-06,02-Mar-17,17,9,9,1594,18,17,1594,1152,17,0,0
